                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 0.9542,                0.84011,                 1.2401,                0.88095,                0.74744,                0.84229,                 0.5406,                 1.2986,                 1.0294,                 1.5437,               0.006238,               0.006238,               0.006238
                    155,                0.94897,                 0.8439,                 1.2236,                0.84879,                0.74255,                0.84208,                 0.5486,                 1.2673,                 1.0088,                 1.5199,              0.0062132,              0.0062132,              0.0062132
                    156,                0.94886,                0.82524,                 1.2284,                0.83855,                0.78783,                0.84593,                0.54516,                 1.2687,                0.95575,                  1.534,              0.0061885,              0.0061885,              0.0061885
                    157,                0.92769,                0.81214,                  1.224,                0.86002,                0.76201,                0.84007,                0.53452,                 1.2822,                0.92327,                 1.5326,              0.0061637,              0.0061637,              0.0061637
                    158,                0.96342,                0.84122,                 1.2395,                0.89281,                0.76053,                0.83935,                0.53614,                 1.2907,                0.94044,                 1.5378,               0.006139,               0.006139,               0.006139
                    159,                0.95173,                0.84179,                 1.2324,                0.88331,                0.75271,                0.83857,                0.54092,                 1.2682,                0.94905,                 1.5443,              0.0061142,              0.0061142,              0.0061142
                    160,                0.92268,                 0.8086,                 1.2257,                0.85784,                 0.7607,                0.83735,                0.54728,                 1.2671,                0.99182,                 1.5313,              0.0060895,              0.0060895,              0.0060895
                    161,                0.93534,                0.82719,                 1.2312,                0.86404,                0.76746,                0.84831,                0.54563,                 1.2884,                 1.0093,                 1.5412,              0.0060647,              0.0060647,              0.0060647
                    162,                0.94482,                0.83033,                 1.2326,                0.86284,                0.76399,                0.85014,                0.54892,                 1.2765,                0.96772,                 1.5324,                0.00604,                0.00604,                0.00604
                    163,                 0.9273,                0.80891,                 1.2142,                0.87324,                0.77394,                0.85089,                0.53823,                  1.313,                 0.9777,                 1.5603,              0.0060152,              0.0060152,              0.0060152
                    164,                0.93116,                0.80031,                 1.2126,                0.87316,                0.74703,                0.84721,                0.54633,                 1.2841,                0.93189,                 1.5283,              0.0059905,              0.0059905,              0.0059905
                    165,                0.93709,                0.80402,                 1.2215,                0.83362,                0.76517,                0.84174,                 0.5366,                 1.2863,                0.93652,                 1.5341,              0.0059658,              0.0059658,              0.0059658
                    166,                0.92617,                0.82511,                  1.219,                0.86521,                0.77204,                0.85557,                0.54887,                 1.2741,                0.94367,                 1.5257,               0.005941,               0.005941,               0.005941
                    167,                0.93796,                0.81096,                 1.2185,                0.84869,                0.78321,                0.85161,                0.55782,                 1.2831,                0.93977,                 1.5353,              0.0059163,              0.0059163,              0.0059163
                    168,                0.92438,                0.80553,                 1.2173,                0.87586,                0.75416,                0.84769,                0.55666,                 1.2687,                0.92161,                 1.5154,              0.0058915,              0.0058915,              0.0058915
                    169,                0.93095,                0.79209,                 1.2128,                0.86264,                0.75878,                0.84511,                0.55107,                 1.2694,                0.93903,                 1.5311,              0.0058668,              0.0058668,              0.0058668
                    170,                0.91516,                0.78123,                 1.2142,                0.83073,                0.77884,                0.84269,                0.55183,                  1.303,                0.93705,                 1.5418,               0.005842,               0.005842,               0.005842
                    171,                0.91686,                0.78281,                 1.2089,                0.84063,                0.77434,                0.84632,                0.55131,                  1.283,                0.94948,                 1.5177,              0.0058173,              0.0058173,              0.0058173
                    172,                0.92316,                0.79842,                 1.2095,                0.87351,                0.71745,                0.83101,                0.55387,                 1.2718,                0.95345,                 1.5092,              0.0057925,              0.0057925,              0.0057925
                    173,                0.92777,                0.79464,                  1.218,                0.87618,                0.74667,                0.83192,                0.55136,                 1.2837,                0.95392,                 1.5294,              0.0057678,              0.0057678,              0.0057678
                    174,                0.93539,                0.80824,                 1.2263,                0.86546,                0.76077,                0.84248,                0.54796,                 1.2716,                0.94621,                 1.5342,               0.005743,               0.005743,               0.005743
                    175,                0.93097,                0.79804,                 1.2168,                 0.8809,                0.76101,                0.85299,                0.55359,                 1.2939,                0.99147,                 1.5428,              0.0057183,              0.0057183,              0.0057183
                    176,                0.90259,                0.77737,                 1.2054,                0.81786,                0.80535,                 0.8505,                0.55799,                 1.2468,                0.94945,                 1.5117,              0.0056935,              0.0056935,              0.0056935
                    177,                 0.9157,                0.79126,                 1.2101,                0.87631,                0.74442,                0.85088,                0.55991,                 1.2598,                  0.963,                 1.5102,              0.0056688,              0.0056688,              0.0056688
                    178,                0.90562,                0.78464,                 1.2079,                0.86391,                0.74318,                0.84067,                0.54788,                 1.2877,                0.97488,                 1.5467,               0.005644,               0.005644,               0.005644
                    179,                0.91882,                0.78494,                 1.2127,                0.86139,                0.74611,                0.83861,                0.54791,                 1.3078,                0.98163,                 1.5595,              0.0056193,              0.0056193,              0.0056193
                    180,                0.91691,                0.78867,                 1.2114,                0.87024,                0.75131,                0.83851,                0.54985,                 1.2793,                0.93604,                 1.5354,              0.0055945,              0.0055945,              0.0055945
                    181,                0.91065,                0.78716,                 1.2114,                0.84781,                0.77238,                 0.8476,                0.55212,                 1.2744,                0.92183,                 1.5275,              0.0055698,              0.0055698,              0.0055698
                    182,                0.90603,                0.78447,                 1.2043,                0.91925,                0.73115,                0.85387,                0.54707,                 1.2658,                0.92279,                  1.529,               0.005545,               0.005545,               0.005545
                    183,                0.89896,                0.77839,                 1.2047,                0.84686,                0.77439,                0.85741,                0.55416,                 1.2576,                 0.9185,                 1.5207,              0.0055202,              0.0055202,              0.0055202
                    184,                0.90549,                0.76721,                 1.2026,                0.82861,                0.79097,                0.85458,                0.54704,                 1.2847,                0.93088,                 1.5381,              0.0054955,              0.0054955,              0.0054955
                    185,                0.90785,                0.76091,                 1.2038,                0.83892,                0.79008,                0.85082,                0.54406,                 1.2829,                0.94573,                 1.5349,              0.0054707,              0.0054707,              0.0054707
                    186,                0.88365,                0.75929,                 1.1901,                0.83755,                0.79658,                0.85332,                  0.558,                 1.2891,                0.95909,                 1.5384,               0.005446,               0.005446,               0.005446
                    187,                0.89561,                0.76569,                 1.1966,                0.88628,                0.73646,                0.84401,                0.55536,                 1.2714,                0.96769,                 1.5347,              0.0054212,              0.0054212,              0.0054212
                    188,                0.90229,                0.76525,                 1.2039,                0.85642,                 0.7751,                0.84782,                0.55489,                 1.2769,                0.94481,                 1.5419,              0.0053965,              0.0053965,              0.0053965
                    189,                0.89287,                0.76386,                 1.1988,                0.88622,                0.74788,                0.84169,                0.55609,                 1.2654,                0.92536,                 1.5319,              0.0053717,              0.0053717,              0.0053717
                    190,                0.89992,                0.78335,                 1.1995,                 0.8619,                0.77766,                 0.8608,                0.55606,                 1.2716,                0.92469,                 1.5322,               0.005347,               0.005347,               0.005347
                    191,                0.87805,                0.74208,                 1.1935,                0.88801,                0.74629,                0.85429,                0.56201,                 1.2609,                0.92842,                 1.5164,              0.0053223,              0.0053223,              0.0053223
                    192,                0.88663,                0.74663,                 1.2012,                 0.8589,                 0.7627,                0.84712,                0.55596,                 1.2637,                0.92916,                 1.5205,              0.0052975,              0.0052975,              0.0052975
                    193,                 0.8905,                0.77126,                 1.1977,                0.88029,                0.74598,                0.85361,                0.56723,                 1.2532,                0.94122,                 1.5067,              0.0052727,              0.0052727,              0.0052727
                    194,                0.87788,                0.74592,                 1.1927,                0.87045,                0.76481,                0.85652,                0.55839,                 1.2534,                 0.9466,                 1.5039,               0.005248,               0.005248,               0.005248
                    195,                0.89657,                0.76805,                 1.1949,                0.83977,                0.77948,                0.84927,                0.56041,                 1.2673,                0.95292,                 1.5166,              0.0052233,              0.0052233,              0.0052233
                    196,                0.87734,                0.74368,                 1.1865,                0.86149,                0.76585,                0.84702,                0.56208,                 1.2457,                0.94246,                 1.5086,              0.0051985,              0.0051985,              0.0051985
                    197,                0.89648,                0.74998,                 1.2004,                0.88119,                0.76377,                0.84812,                0.56207,                 1.2424,                0.97251,                 1.5132,              0.0051737,              0.0051737,              0.0051737
                    198,                 0.8928,                0.75218,                 1.1904,                0.87809,                0.76547,                0.84628,                0.56204,                 1.2227,                0.95731,                 1.4933,               0.005149,               0.005149,               0.005149
                    199,                 0.8745,                0.74653,                 1.1862,                 0.8655,                0.74873,                 0.8411,                0.55886,                 1.2417,                0.95946,                 1.5057,              0.0051243,              0.0051243,              0.0051243
                    200,                0.87735,                0.73415,                 1.1865,                0.84225,                0.76584,                0.84581,                0.56164,                 1.2641,                0.96087,                 1.5172,              0.0050995,              0.0050995,              0.0050995
                    201,                0.87441,                 0.7414,                 1.1961,                0.85671,                0.77307,                0.85132,                0.56077,                 1.2739,                0.98952,                 1.5168,              0.0050747,              0.0050747,              0.0050747
                    202,                 0.8808,                0.75009,                  1.193,                 0.8703,                0.76538,                0.85393,                0.56643,                 1.2425,                0.95233,                 1.5024,                0.00505,                0.00505,                0.00505
                    203,                0.87792,                0.73153,                  1.181,                0.87177,                0.77065,                0.85166,                0.56932,                 1.2376,                0.96388,                 1.4972,              0.0050253,              0.0050253,              0.0050253
                    204,                0.85688,                0.72892,                 1.1805,                0.88952,                0.76342,                0.85337,                0.56441,                 1.2354,                0.95267,                 1.4966,              0.0050005,              0.0050005,              0.0050005
                    205,                0.87476,                0.74774,                 1.1881,                0.87577,                0.77118,                0.85241,                0.56587,                 1.2404,                0.92295,                 1.5068,              0.0049758,              0.0049758,              0.0049758
                    206,                0.87017,                0.74416,                 1.1842,                0.85175,                0.79012,                0.85522,                0.56594,                 1.2516,                0.90221,                  1.522,               0.004951,               0.004951,               0.004951
                    207,                0.88602,                0.73667,                 1.1833,                0.82896,                0.80328,                0.85444,                0.55834,                 1.2641,                0.94531,                 1.5386,              0.0049263,              0.0049263,              0.0049263
                    208,                 0.8725,                0.74557,                 1.1868,                0.84503,                0.79825,                0.85415,                0.55987,                 1.2502,                0.92666,                 1.5104,              0.0049015,              0.0049015,              0.0049015
                    209,                0.86117,                0.71768,                 1.1738,                0.84417,                0.79862,                0.85939,                0.56705,                 1.2508,                 0.9282,                 1.5137,              0.0048768,              0.0048768,              0.0048768
                    210,                0.85691,                0.73228,                 1.1747,                0.85569,                0.78792,                0.85742,                0.56477,                 1.2507,                 0.9096,                 1.5102,               0.004852,               0.004852,               0.004852
                    211,                 0.8646,                0.72794,                 1.1767,                0.86537,                0.77858,                 0.8599,                0.56403,                  1.266,                0.92366,                 1.5251,              0.0048272,              0.0048272,              0.0048272
                    212,                0.86031,                0.71562,                 1.1716,                0.87226,                0.77641,                0.85668,                0.56394,                 1.2782,                0.94504,                   1.53,              0.0048025,              0.0048025,              0.0048025
                    213,                0.87252,                0.72101,                 1.1769,                0.89001,                0.77346,                0.86277,                0.56822,                 1.2621,                0.94183,                 1.5154,              0.0047778,              0.0047778,              0.0047778
                    214,                0.85153,                0.69964,                 1.1608,                0.86252,                0.78514,                0.85412,                 0.5682,                 1.2679,                0.96699,                  1.521,               0.004753,               0.004753,               0.004753
                    215,                0.85343,                0.71167,                 1.1719,                 0.8679,                0.78064,                0.85123,                0.55984,                 1.2615,                 0.9413,                 1.5115,              0.0047283,              0.0047283,              0.0047283
                    216,                0.86092,                0.72865,                 1.1805,                0.87706,                0.78066,                 0.8576,                0.56808,                 1.2489,                 0.9274,                 1.4992,              0.0047035,              0.0047035,              0.0047035
                    217,                0.86226,                0.70478,                 1.1702,                0.89952,                 0.7539,                0.85418,                0.56598,                 1.2265,                 0.8944,                 1.4915,              0.0046788,              0.0046788,              0.0046788
                    218,                0.85051,                0.71529,                 1.1683,                0.87036,                0.77473,                0.85346,                0.56465,                 1.2175,                0.88277,                 1.4889,               0.004654,               0.004654,               0.004654
                    219,                 0.8444,                0.69841,                 1.1615,                 0.8632,                0.77475,                0.85315,                0.56207,                 1.2404,                0.90383,                 1.5042,              0.0046293,              0.0046293,              0.0046293
                    220,                0.85229,                0.71096,                 1.1714,                0.89544,                0.76042,                0.85715,                0.56567,                 1.2337,                0.90177,                 1.5034,              0.0046045,              0.0046045,              0.0046045
                    221,                0.84554,                0.71091,                 1.1651,                 0.8943,                0.76266,                0.85786,                0.56716,                 1.2326,                0.88727,                 1.5082,              0.0045798,              0.0045798,              0.0045798
                    222,                0.84312,                0.70339,                 1.1623,                0.90914,                0.75714,                0.86226,                0.56876,                  1.241,                0.90723,                 1.5139,               0.004555,               0.004555,               0.004555
                    223,                0.84181,                0.70495,                  1.162,                0.89365,                0.77217,                 0.8643,                0.56531,                 1.2492,                0.92438,                 1.5272,              0.0045303,              0.0045303,              0.0045303
                    224,                0.84659,                0.69903,                 1.1666,                0.87594,                0.79008,                0.85806,                0.56628,                 1.2423,                0.91423,                  1.532,              0.0045055,              0.0045055,              0.0045055
                    225,                0.84947,                0.70619,                 1.1669,                0.87355,                0.78591,                0.86351,                 0.5694,                 1.2321,                0.89002,                 1.5255,              0.0044808,              0.0044808,              0.0044808
                    226,                0.85242,                0.71351,                 1.1679,                0.89548,                0.77507,                0.85841,                0.57166,                 1.2264,                0.87819,                 1.5124,               0.004456,               0.004456,               0.004456
                    227,                0.83075,                0.69272,                 1.1535,                0.88504,                0.76787,                0.85638,                0.57243,                  1.232,                0.89964,                 1.5068,              0.0044313,              0.0044313,              0.0044313
                    228,                0.82274,                0.69882,                 1.1528,                0.88767,                0.77332,                 0.8623,                 0.5778,                 1.2242,                0.90253,                 1.5039,              0.0044065,              0.0044065,              0.0044065
                    229,                0.83934,                0.67942,                 1.1587,                0.89726,                0.76108,                0.86229,                0.58338,                 1.2267,                 0.9155,                 1.5005,              0.0043818,              0.0043818,              0.0043818
                    230,                 0.8303,                0.70151,                 1.1591,                0.90138,                0.76785,                0.86392,                0.58087,                 1.2181,                0.89944,                 1.4934,               0.004357,               0.004357,               0.004357
                    231,                0.82603,                 0.6919,                 1.1536,                0.91101,                0.76702,                0.86909,                0.58244,                 1.2097,                0.89283,                 1.4941,              0.0043323,              0.0043323,              0.0043323
                    232,                0.82716,                0.67954,                 1.1521,                0.87724,                0.77779,                0.86182,                0.58048,                 1.2157,                0.90638,                 1.4963,              0.0043075,              0.0043075,              0.0043075
                    233,                0.81923,                0.67704,                 1.1467,                0.88959,                0.75561,                0.86254,                0.58171,                 1.2139,                0.90346,                 1.4972,              0.0042828,              0.0042828,              0.0042828
                    234,                0.82653,                 0.6628,                 1.1466,                 0.8214,                 0.8021,                 0.8592,                0.58007,                 1.2181,                0.91266,                 1.5019,               0.004258,               0.004258,               0.004258
                    235,                0.82449,                0.67704,                 1.1513,                0.89986,                0.75358,                0.86178,                0.58282,                 1.2154,                0.89434,                 1.4969,              0.0042333,              0.0042333,              0.0042333
                    236,                0.83265,                0.68366,                 1.1613,                0.84841,                0.78037,                0.86317,                   0.58,                 1.2192,                0.90035,                 1.5034,              0.0042085,              0.0042085,              0.0042085
                    237,                0.82499,                0.68526,                 1.1455,                0.83453,                 0.8076,                0.85909,                0.57272,                 1.2245,                0.89543,                 1.5084,              0.0041837,              0.0041837,              0.0041837
                    238,                0.81963,                0.67781,                 1.1486,                0.90444,                0.76304,                0.85714,                0.57092,                  1.232,                0.91736,                 1.5132,               0.004159,               0.004159,               0.004159
                    239,                0.82901,                 0.6887,                 1.1537,                 0.8809,                 0.7789,                0.85941,                0.57545,                 1.2248,                0.92649,                 1.5095,              0.0041342,              0.0041342,              0.0041342
                    240,                0.82497,                0.68361,                 1.1423,                0.87549,                0.77189,                0.85279,                0.57279,                  1.223,                0.93676,                 1.5109,              0.0041095,              0.0041095,              0.0041095
                    241,                0.82302,                0.67588,                 1.1532,                0.87755,                0.77568,                 0.8523,                0.57292,                 1.2186,                0.93462,                 1.5085,              0.0040847,              0.0040847,              0.0040847
                    242,                0.81899,                0.67409,                 1.1482,                0.87358,                0.77415,                0.84977,                0.57447,                 1.2213,                0.92366,                 1.5035,                0.00406,                0.00406,                0.00406
                    243,                0.82305,                0.68418,                 1.1591,                0.86563,                0.78531,                0.85307,                0.57311,                 1.2104,                0.91369,                 1.4922,              0.0040352,              0.0040352,              0.0040352
                    244,                0.80785,                0.65718,                 1.1397,                0.84743,                0.77549,                0.84476,                0.57767,                 1.1963,                0.90418,                 1.4845,              0.0040105,              0.0040105,              0.0040105
                    245,                0.82857,                0.68238,                 1.1495,                0.88131,                0.76786,                0.84989,                0.57816,                 1.1923,                0.91005,                 1.4778,              0.0039857,              0.0039857,              0.0039857
                    246,                0.81627,                0.66693,                 1.1434,                0.89231,                0.75902,                0.84854,                0.57771,                 1.1918,                0.90286,                 1.4797,               0.003961,               0.003961,               0.003961
                    247,                 0.8172,                0.66112,                 1.1462,                0.88366,                0.76221,                0.84763,                0.58008,                 1.2013,                0.90564,                 1.4804,              0.0039362,              0.0039362,              0.0039362
                    248,                0.79789,                0.66037,                 1.1412,                0.84533,                0.77027,                 0.8442,                0.57723,                 1.2055,                 0.9081,                 1.4833,              0.0039115,              0.0039115,              0.0039115
                    249,                0.80749,                0.66352,                 1.1462,                0.82241,                0.79237,                0.84505,                0.57851,                 1.2004,                0.90057,                 1.4836,              0.0038867,              0.0038867,              0.0038867
                    250,                0.81315,                 0.6725,                 1.1484,                0.83175,                0.79287,                0.84498,                0.57949,                 1.1963,                0.91384,                  1.482,               0.003862,               0.003862,               0.003862
                    251,                0.82787,                0.66607,                 1.1413,                0.81398,                0.80017,                0.84824,                0.57759,                 1.1993,                0.93542,                 1.4827,              0.0038372,              0.0038372,              0.0038372
                    252,                0.80569,                0.66539,                 1.1429,                0.82252,                0.78945,                0.84646,                0.56987,                 1.2075,                0.94207,                 1.4843,              0.0038125,              0.0038125,              0.0038125
                    253,                0.80363,                0.65722,                 1.1418,                0.83031,                0.77872,                0.84578,                0.57145,                 1.2037,                0.93404,                 1.4845,              0.0037878,              0.0037878,              0.0037878
                    254,                0.80364,                0.65394,                 1.1294,                0.85615,                0.75221,                0.84405,                 0.5732,                 1.2038,                0.93112,                  1.486,               0.003763,               0.003763,               0.003763
                    255,                0.79229,                0.64366,                 1.1318,                0.85522,                0.75547,                0.84484,                0.57103,                 1.2029,                0.91934,                 1.4873,              0.0037383,              0.0037383,              0.0037383
                    256,                0.80207,                0.64368,                 1.1341,                0.83838,                0.77515,                0.84475,                0.57052,                 1.2102,                0.91248,                  1.489,              0.0037135,              0.0037135,              0.0037135
                    257,                0.80961,                0.65857,                 1.1339,                0.86033,                0.77128,                0.84791,                 0.5692,                 1.2215,                0.92987,                 1.4947,              0.0036888,              0.0036888,              0.0036888
                    258,                0.80433,                 0.6616,                 1.1395,                0.85411,                0.76959,                0.84609,                0.57196,                 1.2272,                0.92752,                 1.4991,               0.003664,               0.003664,               0.003664
                    259,                 0.8124,                0.65411,                 1.1393,                0.86739,                0.75837,                0.85126,                0.57575,                 1.2164,                0.91773,                 1.4853,              0.0036393,              0.0036393,              0.0036393
                    260,                0.80043,                0.65572,                 1.1437,                0.86285,                0.75584,                0.84864,                0.57741,                  1.219,                0.92437,                 1.4858,              0.0036145,              0.0036145,              0.0036145
                    261,                0.79424,                0.63498,                 1.1255,                0.86424,                0.76272,                0.85303,                 0.5784,                 1.2126,                0.92185,                 1.4843,              0.0035898,              0.0035898,              0.0035898
                    262,                0.78665,                0.63484,                 1.1288,                0.82964,                0.79569,                0.85358,                 0.5784,                 1.2005,                0.90146,                 1.4826,               0.003565,               0.003565,               0.003565
                    263,                0.79051,                0.65187,                 1.1255,                0.84723,                0.78088,                0.85218,                0.57853,                 1.1943,                0.89887,                  1.482,              0.0035403,              0.0035403,              0.0035403
                    264,                0.78983,                0.64223,                 1.1332,                0.85261,                0.78494,                0.85385,                0.57974,                 1.1907,                0.89977,                 1.4815,              0.0035155,              0.0035155,              0.0035155
                    265,                0.79902,                0.63269,                  1.126,                0.85005,                0.78773,                0.85397,                0.58018,                  1.196,                0.89874,                 1.4824,              0.0034908,              0.0034908,              0.0034908
                    266,                0.80476,                0.65302,                 1.1344,                0.88143,                0.77227,                0.85702,                0.57639,                 1.1949,                0.88821,                  1.482,               0.003466,               0.003466,               0.003466
                    267,                0.79616,                 0.6423,                 1.1365,                0.88806,                0.76379,                0.85661,                0.57592,                  1.199,                0.89378,                 1.4873,              0.0034413,              0.0034413,              0.0034413
                    268,                0.78412,                  0.639,                 1.1261,                0.89575,                0.75715,                0.85877,                0.57599,                 1.2107,                0.90172,                 1.4988,              0.0034165,              0.0034165,              0.0034165
                    269,                 0.7781,                0.63562,                 1.1254,                0.84045,                0.79738,                0.85932,                 0.5813,                  1.217,                0.90595,                 1.5044,              0.0033918,              0.0033918,              0.0033918
                    270,                0.77645,                0.62904,                 1.1187,                  0.886,                0.75955,                0.85673,                0.57634,                 1.2186,                0.90539,                 1.5042,               0.003367,               0.003367,               0.003367
                    271,                0.78159,                0.64785,                 1.1339,                 0.8238,                0.80452,                0.85355,                0.57569,                  1.224,                0.89695,                 1.5071,              0.0033423,              0.0033423,              0.0033423
                    272,                0.77521,                0.63656,                  1.122,                0.89248,                0.73928,                0.84981,                0.57545,                 1.2211,                0.89355,                 1.5049,              0.0033175,              0.0033175,              0.0033175
                    273,                0.76729,                0.62222,                 1.1208,                 0.8528,                0.78241,                0.85065,                0.57269,                 1.2221,                0.89909,                 1.5072,              0.0032928,              0.0032928,              0.0032928
                    274,                0.78287,                0.63429,                 1.1205,                0.88291,                0.76025,                0.84936,                0.57073,                 1.2238,                0.89016,                 1.5065,               0.003268,               0.003268,               0.003268
                    275,                0.77015,                0.63659,                 1.1191,                0.89496,                0.75108,                0.85424,                0.57088,                 1.2211,                0.88959,                 1.5048,              0.0032433,              0.0032433,              0.0032433
                    276,                0.76773,                0.63701,                 1.1181,                0.89381,                0.74627,                0.84775,                 0.5738,                  1.231,                0.90127,                 1.5111,              0.0032185,              0.0032185,              0.0032185
                    277,                 0.7752,                 0.6468,                 1.1216,                  0.853,                0.78522,                0.84932,                0.57461,                 1.2328,                0.89368,                  1.515,              0.0031938,              0.0031938,              0.0031938
                    278,                0.76197,                0.61981,                 1.1151,                0.85304,                0.78435,                0.85072,                0.57353,                 1.2334,                0.90308,                 1.5146,               0.003169,               0.003169,               0.003169
                    279,                0.75808,                0.61475,                 1.1156,                0.86082,                0.78882,                0.85192,                0.57147,                 1.2275,                0.90132,                 1.5121,              0.0031443,              0.0031443,              0.0031443
                    280,                0.77258,                0.61171,                 1.1135,                0.87299,                0.78746,                0.85214,                0.57175,                  1.225,                0.88826,                 1.5073,              0.0031195,              0.0031195,              0.0031195
                    281,                0.76824,                0.62358,                 1.1135,                0.87425,                0.78221,                0.85337,                0.57145,                 1.2173,                0.86849,                 1.5036,              0.0030948,              0.0030948,              0.0030948
                    282,                0.77625,                0.61541,                 1.1206,                0.87458,                0.78274,                0.85278,                0.57224,                 1.2203,                0.86837,                 1.5073,                0.00307,                0.00307,                0.00307
                    283,                0.76797,                0.62248,                 1.1241,                0.88084,                 0.7788,                0.85445,                0.57081,                 1.2177,                0.87155,                 1.5065,              0.0030452,              0.0030452,              0.0030452
                    284,                0.75582,                0.61551,                 1.1106,                0.88138,                0.77635,                0.85412,                0.57301,                 1.2112,                0.87528,                  1.502,              0.0030205,              0.0030205,              0.0030205
                    285,                 0.7659,                0.61364,                 1.1095,                0.86169,                0.79322,                0.85395,                0.57667,                 1.2124,                0.88111,                 1.5036,              0.0029957,              0.0029957,              0.0029957
                    286,                0.75358,                0.60898,                 1.1038,                0.86981,                0.78989,                0.85303,                0.57784,                 1.2109,                0.87783,                 1.5039,               0.002971,               0.002971,               0.002971
                    287,                0.76751,                0.61783,                 1.1173,                 0.8773,                0.78119,                0.85336,                0.57983,                 1.2075,                 0.8777,                 1.5043,              0.0029462,              0.0029462,              0.0029462
                    288,                0.77113,                0.61737,                 1.1107,                0.88221,                0.77723,                0.85368,                0.58079,                 1.2013,                0.86198,                 1.5009,              0.0029215,              0.0029215,              0.0029215
                    289,                0.76094,                0.61489,                 1.1121,                0.88012,                0.77734,                0.85468,                0.57974,                 1.2023,                0.85789,                  1.503,              0.0028967,              0.0028967,              0.0028967
                    290,                0.77084,                0.61746,                 1.1165,                 0.8921,                0.76736,                0.85522,                0.58075,                 1.2061,                 0.8532,                 1.5075,               0.002872,               0.002872,               0.002872
                    291,                0.76552,                0.61576,                 1.1166,                0.89936,                0.76469,                0.85424,                0.57737,                 1.2151,                0.86956,                 1.5141,              0.0028472,              0.0028472,              0.0028472
                    292,                0.76461,                0.60553,                 1.1131,                0.89345,                0.76733,                0.85241,                0.57799,                 1.2181,                0.86705,                 1.5153,              0.0028225,              0.0028225,              0.0028225
                    293,                0.75642,                0.59701,                 1.1036,                0.89044,                0.76798,                0.85212,                0.57708,                 1.2261,                0.86964,                  1.521,              0.0027977,              0.0027977,              0.0027977
                    294,                0.74774,                0.60224,                 1.1043,                0.89081,                0.77143,                0.85272,                0.57765,                 1.2308,                0.87693,                  1.524,               0.002773,               0.002773,               0.002773
                    295,                 0.7678,                0.61211,                 1.1161,                0.88099,                 0.7846,                0.85352,                 0.5769,                 1.2325,                0.88306,                 1.5247,              0.0027482,              0.0027482,              0.0027482
                    296,                0.76012,                0.61088,                 1.1036,                  0.893,                0.78497,                0.85383,                 0.5775,                  1.233,                0.89232,                 1.5261,              0.0027235,              0.0027235,              0.0027235
                    297,                 0.7577,                0.60544,                   1.11,                0.89713,                0.78421,                 0.8537,                0.57942,                 1.2282,                0.89035,                 1.5226,              0.0026987,              0.0026987,              0.0026987
                    298,                0.75289,                0.59585,                 1.1038,                0.90047,                0.78151,                0.85478,                0.57795,                 1.2293,                0.89489,                 1.5255,               0.002674,               0.002674,               0.002674
                    299,                0.74795,                0.60509,                 1.1082,                0.88074,                0.79633,                0.85467,                0.57842,                 1.2289,                0.89899,                 1.5237,              0.0026492,              0.0026492,              0.0026492
                    300,                0.75102,                0.60482,                 1.1093,                0.88592,                0.79485,                 0.8538,                0.57768,                 1.2302,                0.90475,                 1.5237,              0.0026245,              0.0026245,              0.0026245
                    301,                0.75127,                0.59446,                 1.1104,                0.89099,                0.78674,                0.85243,                0.57797,                 1.2289,                 0.9091,                 1.5227,              0.0025997,              0.0025997,              0.0025997
                    302,                0.73861,                0.57883,                 1.0928,                0.88592,                0.79412,                0.85191,                0.57626,                   1.23,                0.91456,                 1.5227,               0.002575,               0.002575,               0.002575
                    303,                0.73021,                0.58098,                 1.0987,                0.90135,                0.77217,                 0.8503,                0.57673,                 1.2282,                0.92387,                 1.5216,              0.0025503,              0.0025503,              0.0025503
                    304,                0.74655,                0.58942,                 1.1025,                0.88958,                0.77275,                0.84904,                0.57964,                 1.2223,                0.92498,                 1.5173,              0.0025255,              0.0025255,              0.0025255
                    305,                0.72977,                0.59911,                 1.0996,                0.87269,                0.78523,                0.84951,                0.57988,                 1.2183,                0.92732,                  1.514,              0.0025008,              0.0025008,              0.0025008
                    306,                0.73717,                 0.5783,                 1.0965,                0.88495,                0.77558,                0.85065,                0.57996,                 1.2177,                0.93555,                 1.5163,               0.002476,               0.002476,               0.002476
                    307,                0.73451,                0.58022,                 1.0977,                 0.8851,                0.78319,                0.84946,                0.58195,                 1.2187,                0.94284,                 1.5202,              0.0024513,              0.0024513,              0.0024513
                    308,                0.73767,                0.59111,                 1.1018,                0.88472,                0.78182,                0.85061,                0.58269,                 1.2197,                0.94984,                 1.5231,              0.0024265,              0.0024265,              0.0024265
                    309,                0.74459,                0.58495,                  1.098,                0.88359,                0.78438,                0.85154,                0.58473,                 1.2174,                0.94671,                 1.5214,              0.0024018,              0.0024018,              0.0024018
                    310,                0.74529,                0.58852,                 1.1018,                0.88009,                0.78578,                0.85007,                0.58526,                 1.2172,                0.94333,                 1.5199,               0.002377,               0.002377,               0.002377
                    311,                0.72221,                0.58035,                 1.0917,                0.87562,                0.78758,                0.84943,                0.58412,                 1.2141,                0.94127,                 1.5186,              0.0023523,              0.0023523,              0.0023523
